,Release Date,Movie,Budget,Domestic Gross,Worldwide Gross,Year,Week,Dom_Profits,WW_Profits,movie_name,genre,%ROI
840,2008-09-12,Burn After Reading,37000000,60355347,168167798,2008,37,23355347,131167798,Burn After Reading,Black Comedy,0.6312255945945946
841,2008-04-04,Nim's Island,37000000,48006762,101857425,2008,14,11006762,64857425,Nim's Island,Adventure,0.29748005405405403
842,2016-02-12,How to be Single,37000000,46843513,100003780,2016,6,9843513,63003780,How to be Single,Romantic Comedy,0.2660408918918919
843,2010-02-26,Cop Out,37000000,44875481,55909910,2010,8,7875481,18909910,Cop Out,Comedy,0.21285083783783784
844,2011-01-28,The Rite,37000000,33047633,97143987,2011,4,-3952367,60143987,The Rite,Horror,-0.10682072972972972
845,2008-07-18,Space Chimps,37000000,30105968,67029956,2008,29,-6894032,30029956,Space Chimps,Adventure,-0.1863251891891892
846,2015-05-29,Aloha,37000000,21052030,25387091,2015,22,-15947970,-11612909,Aloha,Drama,-0.43102621621621623
847,2009-12-31,Obitaemyy ostrov,36500000,0,15000000,2009,53,-36500000,-21500000,Obitaemyy ostrov,Action,-1.0
848,2018-10-05,A Star is Born,36000000,215288866,433410882,2018,40,179288866,397410882,A Star is Born,Drama,4.980246277777778
849,2011-02-11,Gnomeo and Juliet,36000000,99967670,193737977,2011,6,63967670,157737977,Gnomeo and Juliet,Comedy,1.7768797222222221
850,2010-03-26,Hot Tub Time Machine,36000000,50269859,65967750,2010,12,14269859,29967750,Hot Tub Time Machine,Comedy,0.39638497222222224
851,2014-09-12,Dolphin Tale 2,36000000,42024533,57824533,2014,37,6024533,21824533,Dolphin Tale 2,Drama,0.1673481388888889
852,2016-12-16,Collateral Beauty,36000000,31016021,85309093,2016,50,-4983979,49309093,Collateral Beauty,Drama,-0.13844386111111112
853,2016-01-22,Yip Man 3,36000000,2679437,157300954,2016,3,-33320563,121300954,Yip Man 3,Action,-0.9255711944444445
854,2011-05-06,There Be Dragons,36000000,1069334,4020990,2011,18,-34930666,-31979010,There Be Dragons,Drama,-0.9702962777777778
855,2017-04-14,Queen of the Desert,36000000,0,1578543,2017,15,-36000000,-34421457,Queen of the Desert,Drama,-1.0
856,2017-09-08,It,35000000,327481748,697457969,2017,36,292481748,662457969,It,Horror,8.356621371428572
857,2009-06-05,The Hangover,35000000,277322503,465764086,2009,23,242322503,430764086,The Hangover,Comedy,6.923500085714286
858,2009-11-20,The Blind Side,35000000,255959475,305705794,2009,47,220959475,270705794,The Blind Side,Drama,6.313127857142857
859,2010-12-22,True Grit,35000000,171243005,252276928,2010,51,136243005,217276928,True Grit,Western,3.892657285714286
860,2013-02-08,Identity Thief,35000000,134506920,175361578,2013,6,99506920,140361578,Identity Thief,Comedy,2.843054857142857
861,2006-06-30,The Devil Wears Prada,35000000,124740460,326073155,2006,26,89740460,291073155,The Devil Wears Prada,Comedy,2.5640131428571427
862,2011-07-08,Horrible Bosses,35000000,117538559,212417601,2011,27,82538559,177417601,Horrible Bosses,Comedy,2.358244542857143
863,2015-07-17,Trainwreck,35000000,110212700,141123897,2015,29,75212700,106123897,Trainwreck,Comedy,2.1489342857142857
864,2013-12-13,Saving Mr. Banks,35000000,83299761,114962525,2013,50,48299761,79962525,Saving Mr. Banks,Drama,1.3799931714285714
865,2008-03-28,21,35000000,81159365,159846429,2008,13,46159365,124846429,21,Thriller/Suspense,1.318839
866,2008-05-09,What Happens in Vegas...,35000000,80277646,218535708,2008,19,45277646,183535708,What Happens in Vegas...,Romantic Comedy,1.2936470285714285
867,2009-01-16,Hotel for Dogs,35000000,73178547,122357172,2009,3,38178547,87357172,Hotel for Dogs,Adventure,1.0908156285714286
868,2012-12-21,This is 40,35000000,67544505,90221182,2012,51,32544505,55221182,This is 40,Comedy,0.929843
869,2010-04-30,A Nightmare on Elm Street,35000000,63075011,117729621,2010,17,28075011,82729621,A Nightmare on Elm Street,Horror,0.8021431714285714
870,2006-04-07,The Benchwarmers,35000000,59843754,65063726,2006,14,24843754,30063726,The Benchwarmers,Comedy,0.7098215428571428
871,2010-10-08,Secretariat,35000000,59699513,60376247,2010,40,24699513,25376247,Secretariat,Drama,0.7057003714285714
872,2011-07-22,Friends with Benefits,35000000,55802754,146595891,2011,29,20802754,111595891,Friends with Benefits,Romantic Comedy,0.5943644
873,2016-05-20,Neighbors 2: Sorority Rising,35000000,55340730,108757621,2016,20,20340730,73757621,Neighbors 2: Sorority Rising,Comedy,0.5811637142857143
874,2007-03-23,TMNT,35000000,54149098,96096018,2007,12,19149098,61096018,TMNT,Action,0.5471170857142857
875,2018-06-29,Sicario: Day of the Soldado,35000000,50065850,75885196,2018,26,15065850,40885196,Sicario: Day of the Soldado,Action,0.43045285714285714
876,2009-11-25,Old Dogs,35000000,49492060,95104304,2009,48,14492060,60104304,Old Dogs,Comedy,0.4140588571428571
877,2015-05-22,Poltergeist,35000000,47425125,95713069,2015,21,12425125,60713069,Poltergeist,Horror,0.3550035714285714
878,2018-10-12,Goosebumps 2: Haunted Halloween,35000000,46697321,93291478,2018,41,11697321,58291478,Goosebumps 2: Haunted Halloween,Horror,0.3342091714285714
879,2018-01-19,12 Strong,35000000,45819713,71118378,2018,3,10819713,36118378,12 Strong,Drama,0.30913465714285715
880,2009-01-23,Underworld 3: Rise of the Lycans,35000000,45802315,89102315,2009,4,10802315,54102315,Underworld 3: Rise of the Lycans,Action,0.30863757142857146
881,2007-07-03,License to Wed,35000000,43799818,70187088,2007,27,8799818,35187088,License to Wed,Romantic Comedy,0.2514233714285714
882,2008-10-17,Max Payne,35000000,40689393,87775050,2008,42,5689393,52775050,Max Payne,Action,0.1625540857142857
883,2011-05-06,Something Borrowed,35000000,39046489,65084116,2011,18,4046489,30084116,Something Borrowed,Romantic Comedy,0.11561397142857142
884,2006-12-01,The Nativity Story,35000000,37629831,46309644,2006,48,2629831,11309644,The Nativity Story,Drama,0.07513802857142857
885,2011-10-28,In Time,35000000,37553932,165103952,2011,43,2553932,130103952,In Time,Thriller/Suspense,0.07296948571428571
886,2010-04-23,The Back-up Plan,35000000,37490007,75281179,2010,16,2490007,40281179,The Back-up Plan,Romantic Comedy,0.07114305714285714
887,2011-11-09,J. Edgar,35000000,37306030,84606030,2011,45,2306030,49606030,J. Edgar,Drama,0.06588657142857143
888,2018-08-17,Mile 22,35000000,36108758,66295121,2018,33,1108758,31295121,Mile 22,Action,0.0316788
889,2015-05-08,Hot Pursuit,35000000,34580201,45671512,2015,19,-419799,10671512,Hot Pursuit,Comedy,-0.011994257142857142
890,2015-12-25,Concussion,35000000,34531832,50363790,2015,52,-468168,15363790,Concussion,Drama,-0.013376228571428572
891,2017-10-13,The Foreigner,35000000,34393507,140783360,2017,41,-606493,105783360,The Foreigner,Action,-0.017328371428571427
892,2018-06-01,Adrift,35000000,31445011,57897191,2018,22,-3554989,22897191,Adrift,Drama,-0.10157111428571429
893,2008-08-15,Mirrors,35000000,30691439,77220596,2008,33,-4308561,42220596,Mirrors,Horror,-0.12310174285714286
894,2017-01-06,Underworld: Blood Wars,35000000,30353973,81209222,2017,1,-4646027,46209222,Underworld: Blood Wars,Action,-0.13274362857142857
895,2010-08-20,Nanny McPhee and the Big Bang,35000000,29197642,97799865,2010,33,-5802358,62799865,Nanny McPhee and the Big Bang,Adventure,-0.16578165714285714
896,2008-01-25,Untraceable,35000000,28687835,52649951,2008,4,-6312165,17649951,Untraceable,Thriller/Suspense,-0.18034757142857144
897,2011-09-23,Abduction,35000000,28087155,86648359,2011,38,-6912845,51648359,Abduction,Thriller/Suspense,-0.19750985714285715
898,2008-03-28,Superhero Movie,35000000,26638520,73026302,2008,13,-8361480,38026302,Superhero Movie,Comedy,-0.23889942857142857
899,2012-10-19,Alex Cross,35000000,25888412,35426759,2012,42,-9111588,426759,Alex Cross,Thriller/Suspense,-0.2603310857142857
900,2016-03-04,Whiskey Tango Foxtrot,35000000,23083334,25350747,2016,9,-11916666,-9649253,Whiskey Tango Foxtrot,Comedy,-0.34047617142857145
901,2015-08-21,Hitman: Agent 47,35000000,22467450,82182803,2015,34,-12532550,47182803,Hitman: Agent 47,Action,-0.35807285714285714
902,2008-07-25,The X-Files: I Want to Believe,35000000,20982478,68170792,2008,30,-14017522,33170792,The X-Files: I Want to Believe,Action,-0.4005006285714286
903,2012-08-24,Premium Rush,35000000,20275446,31393201,2012,34,-14724554,-3606799,Premium Rush,Thriller/Suspense,-0.42070154285714284
904,2013-01-18,Broken City,35000000,19701164,34480045,2013,3,-15298836,-519955,Broken City,Thriller/Suspense,-0.4371096
905,2007-12-21,Walk Hard: The Dewey Cox Story,35000000,18317151,20606053,2007,51,-16682849,-14393947,Walk Hard: The Dewey Cox Story,Comedy,-0.47665282857142854
906,2010-04-30,Furry Vengeance,35000000,17630465,39340177,2010,17,-17369535,4340177,Furry Vengeance,Adventure,-0.49627242857142856
907,2013-01-25,Parker,35000000,17616641,48543388,2013,4,-17383359,13543388,Parker,Thriller/Suspense,-0.4966674
908,2007-11-09,Lions for Lambs,35000000,14998070,63211088,2007,45,-20001930,28211088,Lions for Lambs,Drama,-0.5714837142857143
909,2011-05-27,The Tree of Life,35000000,13305665,61721826,2011,21,-21694335,26721826,The Tree of Life,Drama,-0.6198381428571429
910,2006-08-11,Zoom,35000000,11989328,12506188,2006,32,-23010672,-22493812,Zoom,Adventure,-0.6574477714285715
911,2009-12-18,The Young Victoria,35000000,11001272,31878891,2009,51,-23998728,-3121109,The Young Victoria,Drama,-0.6856779428571429
912,2014-03-28,Sabotage,35000000,10508518,18376443,2014,13,-24491482,-16623557,Sabotage,Action,-0.6997566285714286
913,2009-09-11,Whiteout,35000000,10275638,12254746,2009,37,-24724362,-22745254,Whiteout,Thriller/Suspense,-0.7064103428571429
914,2015-03-06,Unfinished Business,35000000,10219501,13214051,2015,10,-24780499,-21785949,Unfinished Business,Comedy,-0.7080142571428572
915,2015-09-30,The Walk,35000000,10161183,61492104,2015,40,-24838817,26492104,The Walk,Drama,-0.7096804857142858
916,2006-11-22,The Fountain,35000000,10144010,15461638,2006,47,-24855990,-19538362,The Fountain,Drama,-0.7101711428571429
917,2013-11-29,Mandela: Long Walk to Freedom,35000000,8323085,29890402,2013,48,-26676915,-5109598,Mandela: Long Walk to Freedom,Drama,-0.7621975714285715
918,2008-12-05,Punisher: War Zone,35000000,8050977,10157534,2008,49,-26949023,-24842466,Punisher: War Zone,Action,-0.7699720857142857
919,2006-11-10,A Good Year,35000000,7459300,42064105,2006,45,-27540700,7064105,A Good Year,Drama,-0.7868771428571428
920,2016-03-11,The Brothers Grimsby,35000000,6864016,28720470,2016,10,-28135984,-6279530,The Brothers Grimsby,Comedy,-0.8038852571428572
921,2017-10-20,The Snowman,35000000,6670765,43226146,2017,42,-28329235,8226146,The Snowman,Thriller/Suspense,-0.8094067142857143
922,2011-01-28,Biutiful,35000000,5101237,24687524,2011,4,-29898763,-10312476,Biutiful,Drama,-0.8542503714285714
923,2016-04-22,A Hologram for the King,35000000,4212494,11846010,2016,16,-30787506,-23153990,A Hologram for the King,Drama,-0.8796430285714286
924,2012-09-14,Stolen,35000000,289773,17967746,2012,37,-34710227,-17032254,Stolen,Action,-0.9917207714285714
925,2011-10-14,Trespass,35000000,16816,786532,2011,41,-34983184,-34213468,Trespass,Thriller/Suspense,-0.9995195428571428
926,2006-09-22,Bandidas,35000000,0,19282590,2006,38,-35000000,-15717410,Bandidas,Western,-1.0
927,2015-03-13,The Lovers,35000000,0,53899,2015,11,-35000000,-34946101,The Lovers,Adventure,-1.0
928,2011-12-25,The Darkest Hour,34800000,21443494,62831715,2011,51,-13356506,28031715,The Darkest Hour,Action,-0.3838076436781609
929,2017-06-28,Baby Driver,34000000,107825862,228104185,2017,26,73825862,194104185,Baby Driver,Thriller/Suspense,2.171348882352941
930,2014-09-19,The Maze Runner,34000000,102427862,348319861,2014,38,68427862,314319861,The Maze Runner,Thriller/Suspense,2.0125841764705883
931,2015-04-10,The Longest Ride,34000000,37446117,63802928,2015,15,3446117,29802928,The Longest Ride,Drama,0.10135638235294117
932,2009-08-14,Gake no ue no Ponyo,34000000,15090399,205312666,2009,33,-18909601,171312666,Gake no ue no Ponyo,Adventure,-0.5561647352941177
933,2014-09-05,Thunder and the House of Magic,34000000,4091,62582520,2014,36,-33995909,28582520,Thunder and the House of Magic,Adventure,-0.9998796764705883
934,2016-07-08,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,2016,27,13009673,42898100,Mike and Dave Need Wedding Dates,Comedy,0.39423251515151514
935,2012-07-27,Step Up Revolution,33000000,35074677,165552290,2012,30,2074677,132552290,Step Up Revolution,Drama,0.062869
936,2006-08-18,Snakes on a Plane,33000000,34020814,62020814,2006,33,1020814,29020814,Snakes on a Plane,Thriller/Suspense,0.030933757575757576
937,2012-04-27,Safe,33000000,17142080,41495213,2012,17,-15857920,8495213,Safe,Action,-0.4805430303030303
938,2008-03-14,Doomsday,33000000,11008770,21621188,2008,11,-21991230,-11378812,Doomsday,Action,-0.6664009090909091
939,2006-05-12,Goal! The Dream Begins,33000000,4283255,27610873,2006,19,-28716745,-5389127,Goal! The Dream Begins,Drama,-0.870204393939394
940,2015-07-31,The Young and Prodigious T.S. Spivet,33000000,176847,357687,2015,31,-32823153,-32642313,The Young and Prodigious T.S. Spivet,Adventure,-0.994641
941,2015-10-30,Freaks of Nature,33000000,70958,70958,2015,44,-32929042,-32929042,Freaks of Nature,Black Comedy,-0.9978497575757576
942,2011-05-13,Bridesmaids,32500000,169211718,289632023,2011,19,136711718,257132023,Bridesmaids,Comedy,4.2065144
943,2008-12-10,The Reader,32500000,34194407,112964875,2008,50,1694407,80464875,The Reader,Drama,0.0521356
944,2013-04-26,The Big Wedding,32500000,21819348,48425971,2013,17,-10680652,15925971,The Big Wedding,Romantic Comedy,-0.32863544615384616
945,2012-02-24,Wanderlust,32500000,17288155,24159934,2012,8,-15211845,-8340066,Wanderlust,Comedy,-0.4680567692307692
946,2013-06-12,This is the End,32000000,101470202,126539117,2013,24,69470202,94539117,This is the End,Comedy,2.1709438125
947,2006-06-16,Nacho Libre,32000000,80197993,99296462,2006,24,48197993,67296462,Nacho Libre,Comedy,1.50618728125
948,2010-08-27,Takers,32000000,57744720,70587268,2010,34,25744720,38587268,Takers,Drama,0.8045225
949,2011-04-01,Source Code,32000000,54712227,140428499,2011,13,22712227,108428499,Source Code,Thriller/Suspense,0.70975709375
950,2018-04-20,I Feel Pretty,32000000,48795601,91553797,2018,16,16795601,59553797,I Feel Pretty,Comedy,0.52486253125
951,2011-02-18,"Big Mommas: Like Father, Like Son",32000000,37915414,82332450,2011,7,5915414,50332450,"Big Mommas: Like Father, Like Son",Comedy,0.1848566875
952,2007-02-23,The Number 23,32000000,35193167,77593167,2007,8,3193167,45593167,The Number 23,Thriller/Suspense,0.09978646875
953,2013-03-15,The Incredible Burt Wonderstone,32000000,22537881,27392609,2013,11,-9462119,-4607391,The Incredible Burt Wonderstone,Comedy,-0.29569121875
954,2018-10-12,Bad Times at the El Royale,32000000,17839115,29199399,2018,41,-14160885,-2800601,Bad Times at the El Royale,Thriller/Suspense,-0.44252765625
955,2010-09-03,Going the Distance,32000000,17804299,43603990,2010,35,-14195701,11603990,Going the Distance,Romantic Comedy,-0.44361565625
956,2010-03-19,Repo Men,32000000,13942007,18195238,2010,11,-18057993,-13804762,Repo Men,Action,-0.56431228125
957,2007-09-14,Dragon Wars: D-War,32000000,10977721,79915361,2007,37,-21022279,47915361,Dragon Wars: D-War,Action,-0.65694621875
958,2006-12-15,The Good German,32000000,1308696,6678033,2006,50,-30691304,-25321967,The Good German,Drama,-0.95910325
959,2016-04-15,Criminal,31500000,14708696,38771262,2016,15,-16791304,7271262,Criminal,Action,-0.5330572698412699
960,2013-04-12,42,31000000,95020213,97470701,2013,15,64020213,66470701,42,Drama,2.0651681612903228
961,2012-11-02,Flight,31000000,93772375,160558438,2012,44,62772375,129558438,Flight,Drama,2.0249153225806453
962,2014-03-07,The Grand Budapest Hotel,31000000,59076019,163981261,2014,10,28076019,132981261,The Grand Budapest Hotel,Comedy,0.9056780322580645
963,2015-07-29,Vacation,31000000,58884188,102306500,2015,31,27884188,71306500,Vacation,Comedy,0.899489935483871
964,2010-01-22,Extraordinary Measures,31000000,12482741,15826984,2010,3,-18517259,-15173016,Extraordinary Measures,Drama,-0.597330935483871
965,2017-08-25,Birth of the Dragon,31000000,6901965,7220490,2017,34,-24098035,-23779510,Birth of the Dragon,Action,-0.7773559677419355
966,2018-08-15,Crazy Rich Asians,30000000,174532921,238099711,2018,33,144532921,208099711,Crazy Rich Asians,Romantic Comedy,4.817764033333333
967,2012-02-10,The Vow,30000000,125014030,197618160,2012,6,95014030,167618160,The Vow,Drama,3.1671343333333333
968,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,2013,33,86632095,147025498,Lee Daniels' The Butler,Drama,2.8877365
969,2009-08-14,District 9,30000000,115646235,212453431,2009,33,85646235,182453431,District 9,Thriller/Suspense,2.8548745
970,2015-12-18,Sisters,30000000,87044645,106030660,2015,51,57044645,76030660,Sisters,Comedy,1.9014881666666668
971,2009-12-04,Up in the Air,30000000,83823381,166842739,2009,49,53823381,136842739,Up in the Air,Drama,1.7941127
972,2009-04-10,Hannah Montana the Movie,30000000,79576189,169173206,2009,15,49576189,139173206,Hannah Montana the Movie,Drama,1.6525396333333333
973,2008-01-18,27 Dresses,30000000,76808654,160247805,2008,3,46808654,130247805,27 Dresses,Romantic Comedy,1.5602884666666668
974,2012-09-28,Looper,30000000,66486205,170466405,2012,39,36486205,140466405,Looper,Action,1.2162068333333333
975,2013-02-01,Warm Bodies,30000000,66380662,115121608,2013,5,36380662,85121608,Warm Bodies,Romantic Comedy,1.2126887333333334
976,2014-01-17,The Nut Job,30000000,64251538,122529966,2014,3,34251538,92529966,The Nut Job,Adventure,1.1417179333333334
977,2012-08-08,Hope Springs,30000000,63536011,133085295,2012,32,33536011,103085295,Hope Springs,Romantic Comedy,1.1178670333333334
978,2008-04-18,Forgetting Sarah Marshall,30000000,63172463,105173042,2008,16,33172463,75173042,Forgetting Sarah Marshall,Comedy,1.1057487666666668
979,2008-04-25,Baby Mama,30000000,60494212,64170447,2008,17,30494212,34170447,Baby Mama,Comedy,1.0164737333333334
980,2009-01-09,Bride Wars,30000000,58715510,115150424,2009,2,28715510,85150424,Bride Wars,Comedy,0.9571836666666667
981,2011-05-20,Midnight in Paris,30000000,56816662,162502774,2011,20,26816662,132502774,Midnight in Paris,Romantic Comedy,0.8938887333333333
982,2017-11-22,Darkest Hour,30000000,56443120,150807172,2017,47,26443120,120807172,Darkest Hour,Drama,0.8814373333333333
983,2007-12-21,P.S. I Love You,30000000,53695808,155769678,2007,51,23695808,125769678,P.S. I Love You,Romantic Comedy,0.7898602666666666
984,2018-05-11,Life of the Party,30000000,53059911,65759911,2018,19,23059911,35759911,Life of the Party,Comedy,0.7686637
985,2010-05-14,Letters to Juliet,30000000,53032453,82148538,2010,19,23032453,52148538,Letters to Juliet,Drama,0.7677484333333333
986,2015-07-24,Southpaw,30000000,52421953,94156456,2015,30,22421953,64156456,Southpaw,Drama,0.7473984333333333
987,2017-07-28,Atomic Blonde,30000000,51573925,98345423,2017,30,21573925,68345423,Atomic Blonde,Thriller/Suspense,0.7191308333333334
988,2007-12-07,Atonement,30000000,50980159,129779728,2007,49,20980159,99779728,Atonement,Drama,0.6993386333333333
989,2015-09-18,Sicario,30000000,46889293,84393749,2015,38,16889293,54393749,Sicario,Thriller/Suspense,0.5629764333333334
990,2018-01-19,Den of Thieves,30000000,44947622,80131391,2018,3,14947622,50131391,Den of Thieves,Action,0.49825406666666666
991,2012-04-13,The Three Stooges,30000000,44338224,54052249,2012,15,14338224,24052249,The Three Stooges,Adventure,0.4779408
992,2014-10-24,John Wick,30000000,43037835,76206239,2014,43,13037835,46206239,John Wick,Action,0.4345945
993,2006-01-13,Glory Road,30000000,42647449,42799060,2006,2,12647449,12799060,Glory Road,Drama,0.4215816333333333
994,2015-04-24,The Age of Adaline,30000000,42629776,68984536,2015,17,12629776,38984536,The Age of Adaline,Drama,0.4209925333333333
995,2010-08-06,Step Up 3D,30000000,42400223,165889117,2010,31,12400223,135889117,Step Up 3D,Drama,0.4133407666666667
996,2009-05-29,Drag Me To Hell,30000000,42100625,91388487,2009,22,12100625,61388487,Drag Me To Hell,Horror,0.4033541666666667
997,2012-04-13,The Cabin in the Woods,30000000,42073277,70689968,2012,15,12073277,40689968,The Cabin in the Woods,Thriller/Suspense,0.40244256666666667
998,2006-11-10,Stranger Than Fiction,30000000,40435190,53572822,2006,45,10435190,23572822,Stranger Than Fiction,Comedy,0.34783966666666666
999,2011-04-08,Hanna,30000000,40259119,65343694,2011,14,10259119,35343694,Hanna,Drama,0.34197063333333333
1000,2007-10-19,30 Days of Night,30000000,39568996,80276156,2007,42,9568996,50276156,30 Days of Night,Horror,0.31896653333333336
1001,2006-09-15,Gridiron Gang,30000000,38432823,41457834,2006,37,8432823,11457834,Gridiron Gang,Drama,0.2810941
1002,2008-01-25,Meet the Spartans,30000000,38233676,84646831,2008,4,8233676,54646831,Meet the Spartans,Comedy,0.27445586666666666
1003,2013-09-13,The Family,30000000,36918811,51078541,2013,37,6918811,21078541,The Family,Black Comedy,0.23062703333333334
1004,2018-02-09,The 15:17 to Paris,30000000,36276286,56096200,2018,6,6276286,26096200,The 15:17 to Paris,Drama,0.20920953333333334
1005,2011-07-01,Larry Crowne,30000000,35608245,61449135,2011,26,5608245,31449135,Larry Crowne,Romantic Comedy,0.1869415
1006,2013-10-18,Carrie,30000000,35266619,82409520,2013,42,5266619,52409520,Carrie,Horror,0.17555396666666667
1007,2006-04-07,Take the Lead,30000000,34742066,65390493,2006,14,4742066,35390493,Take the Lead,Drama,0.15806886666666667
1008,2018-03-02,Death Wish,30000000,34017028,48575965,2018,9,4017028,18575965,Death Wish,Action,0.13390093333333333
1009,2010-11-24,Love and Other Drugs,30000000,32367005,102716321,2010,47,2367005,72716321,Love and Other Drugs,Drama,0.07890016666666666
1010,2015-06-03,Entourage,30000000,32363404,46438538,2015,23,2363404,16438538,Entourage,Comedy,0.07878013333333334
1011,2013-02-08,Side Effects,30000000,32172757,66742138,2013,6,2172757,36742138,Side Effects,Thriller/Suspense,0.07242523333333334
1012,2009-09-09,9,30000000,31749894,48559999,2009,37,1749894,18559999,9,Adventure,0.0583298
1013,2014-07-02,Deliver Us from Evil,30000000,30577122,87956618,2014,27,577122,57956618,Deliver Us from Evil,Horror,0.0192374
1014,2014-08-01,Get on Up,30000000,30569935,33339868,2014,31,569935,3339868,Get on Up,Drama,0.018997833333333332
1015,2012-04-27,The Five-Year Engagement,30000000,28700285,61623819,2012,17,-1299715,31623819,The Five-Year Engagement,Romantic Comedy,-0.04332383333333333
1016,2011-07-15,Winnie the Pooh,30000000,26692846,50145607,2011,28,-3307154,20145607,Winnie the Pooh,Adventure,-0.11023846666666667
1017,2018-09-14,White Boy Rick,30000000,24004833,25947983,2018,37,-5995167,-4052017,White Boy Rick,Drama,-0.1998389
1018,2011-02-04,Sanctum,30000000,23209310,108957098,2011,5,-6790690,78957098,Sanctum,Adventure,-0.22635633333333333
1019,2006-07-21,My Super Ex-Girlfriend,30000000,22530295,60772856,2006,29,-7469705,30772856,My Super Ex-Girlfriend,Comedy,-0.24899016666666668
1020,2017-08-25,Ballerina,30000000,21858070,96892829,2017,34,-8141930,66892829,Ballerina,Adventure,-0.27139766666666665
1021,2010-11-19,The Next Three Days,30000000,21148651,67255916,2010,46,-8851349,37255916,The Next Three Days,Thriller/Suspense,-0.2950449666666667
1022,2018-01-12,Proud Mary,30000000,20868638,21709539,2018,2,-9131362,-8290461,Proud Mary,Action,-0.3043787333333333
1023,2013-10-04,Runner Runner,30000000,19316646,60512680,2013,40,-10683354,30512680,Runner Runner,Thriller/Suspense,-0.3561118
1024,2017-04-28,Baahubali 2: The Conclusion,30000000,18985794,263502914,2017,17,-11014206,233502914,Baahubali 2: The Conclusion,Action,-0.3671402
1025,2006-03-03,Ultraviolet,30000000,18522064,30962112,2006,9,-11477936,962112,Ultraviolet,Action,-0.3825978666666667
1026,2011-08-19,Fright Night,30000000,18298649,40520649,2011,33,-11701351,10520649,Fright Night,Horror,-0.39004503333333335
1027,2017-09-15,mother!,30000000,17800004,42531076,2017,37,-12199996,12531076,mother!,Thriller/Suspense,-0.40666653333333336
1028,2015-10-09,Steve Jobs,30000000,17766658,35579007,2015,41,-12233342,5579007,Steve Jobs,Drama,-0.40777806666666666
1029,2010-06-04,Splice,30000000,17010170,28542494,2010,22,-12989830,-1457506,Splice,Horror,-0.4329943333333333
1030,2008-04-18,88 Minutes,30000000,16930884,32955399,2008,16,-13069116,2955399,88 Minutes,Thriller/Suspense,-0.4356372
1031,2008-10-24,Pride and Glory,30000000,15740721,43440721,2008,43,-14259279,13440721,Pride and Glory,Drama,-0.4753093
1032,2007-06-29,Evening,30000000,12406646,12885574,2007,26,-17593354,-17114426,Evening,Drama,-0.5864451333333334
1033,2013-01-18,The Last Stand,30000000,12050299,48330757,2013,3,-17949701,18330757,The Last Stand,Action,-0.5983233666666666
1034,2013-03-08,Dead Man Down,30000000,10895295,19599974,2013,10,-19104705,-10400026,Dead Man Down,Thriller/Suspense,-0.6368235
1035,2011-04-29,Hoodwinked Too: Hood vs. Evil,30000000,10143779,23353111,2011,17,-19856221,-6646889,Hoodwinked Too: Hood vs. Evil,Adventure,-0.6618740333333333
1036,2009-04-10,Dragonball Evolution,30000000,9362785,58228460,2009,15,-20637215,28228460,Dragonball Evolution,Adventure,-0.6879071666666666
1037,2017-04-14,The Lost City of Z,30000000,8574339,17121823,2017,15,-21425661,-12878177,The Lost City of Z,Action,-0.7141887
1038,2017-02-03,The Space Between Us,30000000,7885294,16481405,2017,5,-22114706,-13518595,The Space Between Us,Drama,-0.7371568666666667
1039,2009-12-25,The Imaginarium of Doctor Parnassus,30000000,7689607,64352607,2009,52,-22310393,34352607,The Imaginarium of Doctor Parnassus,Adventure,-0.7436797666666667
1040,2011-01-14,Barney's Version,30000000,7502560,8845575,2011,2,-22497440,-21154425,Barney's Version,Drama,-0.7499146666666666
1041,2018-08-31,Kin,30000000,5718096,10132644,2018,35,-24281904,-19867356,Kin,Action,-0.8093968
1042,2007-09-21,The Assassination of Jesse James by the Coward Robert Ford,30000000,3909149,15313631,2007,38,-26090851,-14686369,The Assassination of Jesse James by the Coward Robert Ford,Western,-0.8696950333333333
1043,2006-12-29,Miss Potter,30000000,3005605,35891257,2006,52,-26994395,5891257,Miss Potter,Drama,-0.8998131666666667
1044,2006-05-05,Wu ji,30000000,669625,35869934,2006,18,-29330375,5869934,Wu ji,Action,-0.9776791666666667
1045,2011-09-23,Machine Gun Preacher,30000000,538690,3721988,2011,38,-29461310,-26278012,Machine Gun Preacher,Drama,-0.9820436666666666
1046,2018-02-02,Bilal: A New Breed of Hero,30000000,490973,648599,2018,5,-29509027,-29351401,Bilal: A New Breed of Hero,Adventure,-0.9836342333333333
1047,2007-06-15,DOA: Dead or Alive,30000000,480314,7755686,2007,24,-29519686,-22244314,DOA: Dead or Alive,Action,-0.9839895333333334
1048,2010-02-19,Le Petit Nicolas,30000000,201857,52339566,2010,7,-29798143,22339566,Le Petit Nicolas,Adventure,-0.9932714333333333
1049,2011-10-07,Xinhai geming,30000000,135739,8593154,2011,40,-29864261,-21406846,Xinhai geming,Drama,-0.9954753666666667
1050,2008-02-21,Genghis Khan: To the Ends of the Earth and Sea,30000000,3892,4874498,2008,8,-29996108,-25125502,Genghis Khan: To the Ends of the Earth and Sea,Drama,-0.9998702666666667
1051,2015-01-30,Wild Card,30000000,3200,4315789,2015,5,-29996800,-25684211,Wild Card,Action,-0.9998933333333333
