	Release Date	Movie	Budget	Domestic Gross	Worldwide Gross	Year	Week	Dom_Profits	WW_Profits	movie_name	genre	%ROI	KEY	title - IMDb	runtime - m	genres - IMDb	directors	year - IMDb	cast	KEY - IMDb
970	2007-11-02	Martian Child	27000000	7500310	9352089	2007	44	-19499690	-17647911	Martian Child	Drama	-72.22107407407408	Martian Child - 2007	Martian Child	106.0	comedy, drama, family	Menno Meyjes	2007	John Cusack, Amanda Peet, Bobby Coleman, Sophie Okonedo	Martian Child - 2007
971	2008-10-17	What Just Happened	27000000	1090947	2412123	2008	42	-25909053	-24587877	What Just Happened	Comedy	-95.95945555555556	What Just Happened - 2008	What Just Happened	104.0	comedy, drama	Barry Levinson	2008	Robert De Niro, John Turturro, Stanley Tucci, Sean Penn	What Just Happened - 2008
972	2009-01-16	Paul Blart: Mall Cop	26000000	146336178	185904750	2009	3	120336178	159904750	Paul Blart: Mall Cop	Adventure	462.8314538461538	Paul Blart: Mall Cop - 2009	Paul Blart: Mall Cop	91.0	action, comedy, crime	Steve Carr	2009	Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez	Paul Blart: Mall Cop - 2009
973	2008-08-06	Pineapple Express	26000000	87341380	102404019	2008	32	61341380	76404019	Pineapple Express	Comedy	235.92838461538457	Pineapple Express - 2008	Pineapple Express	111.0	action, comedy, crime	David Gordon Green	2008	Seth Rogen, James Franco, Gary Cole, Danny McBride	Pineapple Express - 2008
974	2013-04-26	Pain & Gain	26000000	49875291	81275291	2013	17	23875291	55275291	Pain & Gain	Action	91.8280423076923	Pain & Gain - 2013	Pain & Gain	129.0	action, comedy, crime	Michael Bay	2013	Mark Wahlberg, Dwayne Johnson, Anthony Mackie, Tony Shalhoub	Pain & Gain - 2013
975	2010-01-22	Legion	26000000	40168080	67647574	2010	3	14168080	41647574	Legion	Thriller/Suspense	54.492615384615384	Legion - 2010	Legion	100.0	action, fantasy, horror	Scott Stewart	2010	Paul Bettany, Dennis Quaid, Charles S. Dutton, Lucas Black	Legion - 2010
976	2012-08-29	Lawless	26000000	37397291	54393687	2012	35	11397291	28393687	Lawless	Drama	43.83573461538461	Lawless - 2012	Lawless	116.0	crime, drama	John Hillcoat	2012	Tom Hardy, Shia LaBeouf, Guy Pearce, Jason Clarke	Lawless - 2012
977	2014-10-17	The Best of Me	26000000	26766213	41059418	2014	42	766213	15059418	The Best of Me	Drama	2.946973076923077	The Best of Me - 2014	The Best of Me	118.0	drama, romance	Michael Hoffman	2014	James Marsden, Michelle Monaghan, Luke Bracey, Liana Liberato	The Best of Me - 2014
978	2012-04-27	The Raven	26000000	16008272	30601801	2012	17	-9991728	4601801	The Raven	Thriller/Suspense	-38.429723076923075	The Raven - 2012	The Raven	110.0	crime, mystery, thriller	James McTeigue	2012	John Cusack, Alice Eve, Luke Evans, Brendan Gleeson	The Raven - 2012
979	2013-10-18	The Fifth Estate	26000000	3254172	6154172	2013	42	-22745828	-19845828	The Fifth Estate	Drama	-87.48395384615385	The Fifth Estate - 2013	The Fifth Estate	128.0	biography, drama, thriller	Bill Condon	2013	Benedict Cumberbatch, Daniel Brühl, Carice van Houten, Alicia Vikander	The Fifth Estate - 2013
980	2015-03-17	Accidental Love	26000000	0	135436	2015	12	-26000000	-25864564	Accidental Love	Comedy	-100.0	Accidental Love - 2015	Accidental Love	100.0	comedy, romance	David O. Russell	2015	Jessica Biel, Raymond L. Brown Jr., Jenny Gulley, Beverly D'Angelo	Accidental Love - 2015
981	2008-10-17	W.	25100000	25534493	28575778	2008	42	434493	3475778	W.	Drama	1.7310478087649401	W. - 2008	W.	129.0	biography, comedy, drama	Oliver Stone	2008	Josh Brolin, Elizabeth Banks, Ioan Gruffudd, Colin Hanks	W. - 2008
982	2011-08-10	The Help	25000000	169705587	213120004	2011	32	144705587	188120004	The Help	Drama	578.822348	The Help - 2011	The Help	146.0	drama	Tate Taylor	2011	Emma Stone, Viola Davis, Octavia Spencer, Bryce Dallas Howard	The Help - 2011
983	2016-12-25	Hidden Figures	25000000	169607287	231771716	2016	51	144607287	206771716	Hidden Figures	Drama	578.429148	Hidden Figures - 2016	Hidden Figures	127.0	biography, drama, history	Theodore Melfi	2016	Taraji P. Henson, Octavia Spencer, Janelle Monáe, Kevin Costner	Hidden Figures - 2016
984	2008-12-12	Gran Torino	25000000	148095302	274543085	2008	50	123095302	249543085	Gran Torino	Drama	492.381208	Gran Torino - 2008	Gran Torino	116.0	drama	Clint Eastwood	2008	Clint Eastwood, Bee Vang, Christopher Carley, Ahney Her	Gran Torino - 2008
985	2014-01-17	Ride Along	25000000	134202565	153733800	2014	3	109202565	128733800	Ride Along	Comedy	436.8102599999999	Ride Along - 2014	Ride Along	99.0	action, comedy, crime	Tim Story	2014	Ice Cube, Kevin Hart, Tika Sumpter, John Leguizamo	Ride Along - 2014
986	2007-02-16	Bridge to Terabithia	25000000	82234139	137984788	2007	7	57234139	112984788	Bridge to Terabithia	Drama	228.93655599999997	Bridge to Terabithia - 2007	Bridge to Terabithia	96.0	adventure, drama, family	Gabor Csupo	2007	Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel, Robert Patrick	Bridge to Terabithia - 2007
987	2008-01-18	Cloverfield	25000000	80048433	171302226	2008	3	55048433	146302226	Cloverfield	Action	220.19373199999998	Cloverfield - 2008	Cloverfield	85.0	action, horror, sci-fi	Matt Reeves	2008	Mike Vogel, Jessica Lucas, Lizzy Caplan, T.J. Miller	Cloverfield - 2008
988	2010-02-05	Dear John	25000000	80014842	142033509	2010	5	55014842	117033509	Dear John	Drama	220.05936799999998	Dear John - 2010	Dear John	108.0	drama, romance, war	Lasse Hallström	2010	Channing Tatum, Amanda Seyfried, Richard Jenkins, Henry Thomas	Dear John - 2010
989	2012-12-25	Parental Guidance	25000000	77267296	120832383	2012	52	52267296	95832383	Parental Guidance	Adventure	209.06918399999998	Parental Guidance - 2012	Parental Guidance	105.0	comedy, family	Andy Fickman	2012	Billy Crystal, Bette Midler, Marisa Tomei, Tom Everett Scott	Parental Guidance - 2012
990	2007-11-09	No Country for Old Men	25000000	74273505	164035753	2007	45	49273505	139035753	No Country for Old Men	Action	197.09401999999997	No Country for Old Men - 2007	No Country for Old Men	122.0	crime, drama, thriller	Ethan Coen, Joel Coen	2007	Tommy Lee Jones, Javier Bardem, Josh Brolin, Woody Harrelson	No Country for Old Men - 2007
991	2011-01-21	No Strings Attached	25000000	70662220	149228078	2011	3	45662220	124228078	No Strings Attached	Romantic Comedy	182.64888	No Strings Attached - 2011	No Strings Attached	108.0	comedy, romance	Ivan Reitman	2011	Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes	No Strings Attached - 2011
992	2012-01-13	Contraband	25000000	66528000	98406855	2012	2	41528000	73406855	Contraband	Action	166.11200000000002	Contraband - 2012	Contraband	109.0	action, crime, drama	Baltasar Kormákur	2012	Mark Wahlberg, Giovanni Ribisi, Kate Beckinsale, Robert Wahlberg	Contraband - 2012
993	2012-04-20	The Lucky One	25000000	60457138	96633833	2012	16	35457138	71633833	The Lucky One	Drama	141.828552	The Lucky One - 2012	The Lucky One	101.0	drama, romance	Scott Hicks	2012	Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart	The Lucky One - 2012
994	2006-06-06	The Omen	25000000	54607383	119295584	2006	23	29607383	94295584	The Omen	Horror	118.429532	The Omen - 2006	The Omen	110.0	horror, thriller	John Moore	2006	Liev Schreiber, Julia Stiles, Seamus Davey-Fitzpatrick, David Thewlis	The Omen - 2006
995	2006-02-10	Final Destination 3	25000000	54098051	112798051	2006	6	29098051	87798051	Final Destination 3	Horror	116.392204	Final Destination 3 - 2006	Final Destination 3	93.0	horror	James Wong	2006	Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche, Alexz Johnson	Final Destination 3 - 2006
996	2011-04-22	Madea's Big Happy Family	25000000	53345287	54160818	2011	16	28345287	29160818	Madea's Big Happy Family	Drama	113.38114800000001	Madea's Big Happy Family - 2011	Madea's Big Happy Family	106.0	comedy, drama	Tyler Perry	2011	Tyler Perry, Loretta Devine, Shad Moss, Cassi Davis	Madea's Big Happy Family - 2011
997	2008-08-22	The House Bunny	25000000	48237389	71390601	2008	34	23237389	46390601	The House Bunny	Comedy	92.949556	The House Bunny - 2008	The House Bunny	97.0	comedy, romance	Fred Wolf	2008	Anna Faris, Colin Hanks, Emma Stone, Kat Dennings	The House Bunny - 2008
998	2014-08-15	The Giver	25000000	45090374	66540205	2014	33	20090374	41540205	The Giver	Drama	80.361496	The Giver - 2014	The Giver	97.0	drama, romance, sci-fi	Phillip Noyce	2014	Brenton Thwaites, Jeff Bridges, Meryl Streep, Taylor Swift	The Giver - 2014
999	2015-11-20	The Night Before	25000000	43035725	52427346	2015	47	18035725	27427346	The Night Before	Comedy	72.1429	The Night Before - 2015	The Night Before	101.0	adventure, comedy, fantasy	Jonathan Levine	2015	Joseph Gordon-Levitt, Seth Rogen, Jillian Bell, Lizzy Caplan	The Night Before - 2015
1000	2007-12-26	There Will Be Blood	25000000	40222514	77208711	2007	52	15222514	52208711	There Will Be Blood	Drama	60.890056	There Will Be Blood - 2007	There Will Be Blood	158.0	drama	Paul Thomas Anderson	2007	Daniel Day-Lewis, Paul Dano, Ciarán Hinds, Martin Stringer	There Will Be Blood - 2007
1001	2013-12-25	August: Osage County	25000000	37738810	50738810	2013	52	12738810	25738810	August: Osage County	Black Comedy	50.95524	August: Osage County - 2013	August: Osage County	121.0	comedy, drama	John Wells	2013	Meryl Streep, Dermot Mulroney, Julia Roberts, Juliette Lewis	August: Osage County - 2013
1002	2014-05-16	Million Dollar Arm	25000000	36447959	39217912	2014	20	11447959	14217912	Million Dollar Arm	Drama	45.791836	Million Dollar Arm - 2014	Million Dollar Arm	124.0	biography, drama, sport	Craig Gillespie	2014	Jon Hamm, Aasif Mandvi, Alan Arkin, Suraj Sharma	Million Dollar Arm - 2014
1003	2018-09-07	Peppermint	25000000	35418723	51800758	2018	36	10418723	26800758	Peppermint	Action	41.674892	Peppermint - 2018	Peppermint	101.0	action, drama, thriller	Pierre Morel	2018	Jennifer Garner, John Gallagher Jr., John Ortiz, Juan Pablo Raba	Peppermint - 2018
1004	2007-09-21	Good Luck Chuck	25000000	35017297	59183821	2007	38	10017297	34183821	Good Luck Chuck	Romantic Comedy	40.069188	Good Luck Chuck - 2007	Good Luck Chuck	96.0	comedy, romance	Mark Helfrich	2007	Dane Cook, Jessica Alba, Dan Fogler, Connor Price	Good Luck Chuck - 2007
1005	2006-03-17	She's the Man	25000000	33889159	55279608	2006	11	8889159	30279608	She's the Man	Romantic Comedy	35.556636000000005	She's the Man - 2006	She's the Man	105.0	comedy, romance, sport	Andy Fickman	2006	Amanda Bynes, Laura Ramsey, Channing Tatum, Vinnie Jones	She's the Man - 2006
1006	2014-12-10	The Gambler	25000000	33680992	38718031	2014	50	8680992	13718031	The Gambler	Drama	34.723968	The Gambler - 2014	The Gambler	111.0	crime, drama, thriller	Rupert Wyatt	2014	Mark Wahlberg, Jessica Lange, John Goodman, Brie Larson	The Gambler - 2014
1007	2017-02-17	Fist Fight	25000000	32187017	40286416	2017	7	7187017	15286416	Fist Fight	Comedy	28.748068	Fist Fight - 2017	Fist Fight	91.0	comedy	Richie Keen	2017	Ice Cube, Charlie Day, Tracy Morgan, Christina Hendricks	Fist Fight - 2017
1008	2007-11-21	August Rush	25000000	31664162	65882103	2007	47	6664162	40882103	August Rush	Drama	26.656648	August Rush - 2007	August Rush	114.0	drama, music	Kirsten Sheridan	2007	Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Terrence Howard	August Rush - 2007
1009	2011-12-09	The Sitter	25000000	30542576	38749404	2011	49	5542576	13749404	The Sitter	Comedy	22.170303999999998	The Sitter - 2011	The Sitter	81.0	comedy	David Gordon Green	2011	Jonah Hill, Ari Graynor, Sam Rockwell, Max Records	The Sitter - 2011
1010	2014-04-11	Draft Day	25000000	28842237	29847480	2014	15	3842237	4847480	Draft Day	Drama	15.368948	Draft Day - 2014	Draft Day	110.0	drama, sport	Ivan Reitman	2014	Kevin Costner, Chadwick Boseman, Jennifer Garner, Frank Langella	Draft Day - 2014
1011	2017-02-03	Rings	25000000	27793018	82917283	2017	5	2793018	57917283	Rings	Horror	11.172072	Rings - 2017	Rings	102.0	drama, horror, mystery	F. Javier Gutiérrez	2017	Matilda Anna Ingrid Lutz, Alex Roe, Johnny Galecki, Vincent D'Onofrio	Rings - 2017
1012	2009-05-22	Dance Flick	25000000	25794018	32224624	2009	21	794018	7224624	Dance Flick	Comedy	3.176072	Dance Flick - 2009	Dance Flick	83.0	action, comedy, music	Damien Dante Wayans	2009	Marlon Wayans, Shawn Wayans, Shoshana Bush, Damon Wayans Jr.	Dance Flick - 2009
1013	2010-04-23	The Losers	25000000	23591432	29863840	2010	16	-1408568	4863840	The Losers	Action	-5.634272	The Losers - 2010	The Losers	97.0	action, adventure, crime	Sylvain White	2010	Idris Elba, Zoe Saldana, Jeffrey Dean Morgan, Chris Evans	The Losers - 2010
1014	2009-04-24	Fighting	25000000	23091010	32831707	2009	17	-1908990	7831707	Fighting	Action	-7.63596	Fighting - 2009	Fighting	105.0	action, drama, sport	Dito Montiel	2009	Channing Tatum, Terrence Howard, Luis Guzmán, Zulay Henao	Fighting - 2009
1015	2007-08-24	War	25000000	22486409	40686409	2007	34	-2513591	15686409	War	Action	-10.054364	War - 2007	War	103.0	action, thriller	Philip G. Atwell	2007	Jet Li, Jason Statham, Nadine Velazquez, John Lone	War - 2007
1016	2011-02-11	The Eagle	25000000	19490041	38993548	2011	6	-5509959	13993548	The Eagle	Action	-22.039835999999998	The Eagle - 2011	The Eagle	114.0	action, adventure, drama	Kevin Macdonald	2011	Channing Tatum, Jamie Bell, Donald Sutherland, István Göz	The Eagle - 2011
1017	2011-09-02	Shark Night 3D	25000000	18877153	18877153	2011	35	-6122847	-6122847	Shark Night 3D	Horror	-24.491388	Shark Night 3D - 2011	Shark Night 3D	90.0	horror, thriller	David R. Ellis	2011	Sara Paxton, Dustin Milligan, Chris Carmack, Katharine McPhee	Shark Night 3D - 2011
1018	2017-12-22	Father Figures	25000000	17501244	21038441	2017	51	-7498756	-3961559	Father Figures	Comedy	-29.995023999999997	Father Figures - 2017	Father Figures	113.0	adventure, comedy, drama	Lawrence Sher	2017	Owen Wilson, Ed Helms, Glenn Close, Robert Jon Mello	Father Figures - 2017
1019	2008-04-04	The Ruins	25000000	17432844	22910563	2008	14	-7567156	-2089437	The Ruins	Horror	-30.268624	The Ruins - 2008	The Ruins	90.0	horror	Carter Smith	2008	Shawn Ashmore, Jena Malone, Jonathan Tucker, Laura Ramsey	The Ruins - 2008
1020	2013-10-25	The Counselor	25000000	16973715	71009334	2013	43	-8026285	46009334	The Counselor	Thriller/Suspense	-32.10514	The Counselor - 2013	The Counselor	117.0	crime, drama, thriller	Ridley Scott	2013	Michael Fassbender, Penélope Cruz, Cameron Diaz, Javier Bardem	The Counselor - 2013
1021	2006-12-08	Unaccompanied Minors	25000000	16655224	21970831	2006	49	-8344776	-3029169	Unaccompanied Minors	Adventure	-33.379104	Unaccompanied Minors - 2006	Unaccompanied Minors	90.0	adventure, comedy, family	Paul Feig	2006	Dyllan Christopher, Tyler James Williams, Gia Mantegna, Quinn Shephard	Unaccompanied Minors - 2006
1022	2010-10-08	My Soul to Take	25000000	14744435	16727470	2010	40	-10255565	-8272530	My Soul to Take	Horror	-41.02226	My Soul to Take - 2010	My Soul to Take	107.0	horror, mystery, thriller	Wes Craven	2010	Max Thieriot, John Magaro, Denzel Whitaker, Zena Grey	My Soul to Take - 2010
1023	2007-08-03	Hot Rod	25000000	13938332	14334401	2007	31	-11061668	-10665599	Hot Rod	Comedy	-44.246672	Hot Rod - 2007	Hot Rod	88.0	comedy, sport	Akiva Schaffer	2007	Andy Samberg, Isla Fisher, Ian McShane, Jorma Taccone	Hot Rod - 2007
1024	2011-09-09	Warrior	25000000	13657115	24215385	2011	36	-11342885	-784615	Warrior	Drama	-45.37154	Warrior - 2011	Warrior	140.0	drama, sport	Gavin O'Connor	2011	Tom Hardy, Nick Nolte, Joel Edgerton, Jennifer Morrison	Warrior - 2011
1025	2017-09-22	Battle of the Sexes	25000000	12638526	18445379	2017	38	-12361474	-6554621	Battle of the Sexes	Drama	-49.445896	Battle of the Sexes - 2017	Battle of the Sexes	121.0	biography, comedy, drama	Jonathan Dayton, Valerie Faris	2017	Emma Stone, Steve Carell, Andrea Riseborough, Sarah Silverman	Battle of the Sexes - 2017
1026	2012-12-21	Cirque du Soleil: Worlds Away	25000000	12512862	28012862	2012	51	-12487138	3012862	Cirque du Soleil: Worlds Away	Drama	-49.948552	Cirque du Soleil: Worlds Away - 2012	Cirque du Soleil: Worlds Away	91.0	fantasy	Andrew Adamson	2012	Erica Linz, Igor Zaripov, Lutz Halbhubner, John Clarke	Cirque du Soleil: Worlds Away - 2012
1027	2015-11-13	The 33	25000000	12227722	28400715	2015	46	-12772278	3400715	The 33	Drama	-51.089112	The 33 - 2015	The 33	127.0	biography, drama, history	Patricia Riggen	2015	Antonio Banderas, Rodrigo Santoro, Juliette Binoche, James Brolin	The 33 - 2015
1028	2008-03-28	Stop-Loss	25000000	10915744	11229035	2008	13	-14084256	-13770965	Stop-Loss	Drama	-56.337024	Stop-Loss - 2008	Stop-Loss	112.0	drama, war	Kimberly Peirce	2008	Ryan Phillippe, Abbie Cornish, Joseph Gordon-Levitt, Rob Brown	Stop-Loss - 2008
1029	2011-09-16	Straw Dogs	25000000	10324441	11253821	2011	37	-14675559	-13746179	Straw Dogs	Thriller/Suspense	-58.702236	Straw Dogs - 2011	Straw Dogs	110.0	action, drama, thriller	Rod Lurie	2011	James Marsden, Kate Bosworth, Alexander Skarsgård, James Woods	Straw Dogs - 2011
1030	2009-11-25	The Road	25000000	8114270	29206732	2009	48	-16885730	4206732	The Road	Drama	-67.54292	The Road - 2009	The Road	111.0	adventure, drama	John Hillcoat	2009	Viggo Mortensen, Charlize Theron, Kodi Smit-McPhee, Robert Duvall	The Road - 2009
1031	2018-10-12	Beautiful Boy	25000000	7634767	13223014	2018	41	-17365233	-11776986	Beautiful Boy	Drama	-69.460932	Beautiful Boy - 2018	Beautiful Boy	120.0	biography, drama	Felix van Groeningen	2018	Steve Carell, Maura Tierney, Jack Dylan Grazer, Oakley Bull	Beautiful Boy - 2018
1032	2008-10-03	Blindness	25000000	3073392	20052958	2008	40	-21926608	-4947042	Blindness	Thriller/Suspense	-87.706432	Blindness - 2008	Blindness	121.0	drama, mystery, sci-fi	Fernando Meirelles	2008	Julianne Moore, Mark Ruffalo, Gael García Bernal, Yûsuke Iseya	Blindness - 2008
1033	2011-12-16	Carnage	25000000	2546747	38112154	2011	50	-22453253	13112154	Carnage	Drama	-89.813012	Carnage - 2011	Carnage	80.0	comedy, drama	Roman Polanski	2011	Jodie Foster, Kate Winslet, Christoph Waltz, John C. Reilly	Carnage - 2011
1034	2017-09-01	Tulip Fever	25000000	2455635	6792768	2017	35	-22544365	-18207232	Tulip Fever	Drama	-90.17745999999998	Tulip Fever - 2017	Tulip Fever	105.0	drama, history, romance	Justin Chadwick	2017	Alicia Vikander, Dane DeHaan, Jack O'Connell, Holliday Grainger	Tulip Fever - 2017
1035	2015-11-20	Legend	25000000	1872994	42425450	2015	47	-23127006	17425450	Legend	Thriller/Suspense	-92.508024	Legend - 2015	Legend	132.0	biography, crime, drama	Brian Helgeland	2015	Tom Hardy, Emily Browning, Taron Egerton, Paul Anderson	Legend - 2015
1036	2009-11-20	Bad Lieutenant: Port of Call New Orleans	25000000	1702112	12413949	2009	47	-23297888	-12586051	Bad Lieutenant: Port of Call New Orleans	Drama	-93.191552	Bad Lieutenant: Port of Call New Orleans - 2009	Bad Lieutenant: Port of Call New Orleans	122.0	crime, drama	Werner Herzog	2009	Nicolas Cage, Eva Mendes, Russell M. Haeuser, Val Kilmer	Bad Lieutenant: Port of Call New Orleans - 2009
1037	2010-06-30	Love Ranch	25000000	137885	146149	2010	26	-24862115	-24853851	Love Ranch	Drama	-99.44846	Love Ranch - 2010	Love Ranch	117.0	biography, comedy, drama	Taylor Hackford	2010	Helen Mirren, Joe Pesci, Sergio Peris-Mencheta, Gina Gershon	Love Ranch - 2010
1038	2011-07-08	Ironclad	25000000	0	5297411	2011	27	-25000000	-19702589	Ironclad	Action	-100.0	Ironclad - 2011	Ironclad	121.0	action, adventure, drama	Jonathan English	2011	Paul Giamatti, Jason Flemyng, Brian Cox, James Purefoy	Ironclad - 2011
1039	2012-11-09	Dangerous Liaisons	24200000	17000	10447579	2012	45	-24183000	-13752421	Dangerous Liaisons	Drama	-99.92975206611573	Dangerous Liaisons - 2012	Dangerous Liaisons	110.0	drama, mystery, romance	Jin-ho Hur	2012	Cecilia Cheung, Dong-Gun Jang, Ziyi Zhang, Shawn Dou	Dangerous Liaisons - 2012
